847.8602814451095, 105.0813083415119
850.679744406868, 97.50142556473921
861.1059890413634, 91.20814205603497
871.306341863944, 93.31019626464138
879.1711595993759, 105.0813083415119
876.3516966376174, 115.24726877153645
868.5256284144123, 116.92252151627974
856.9122414802291, 107.66738599476376
849.9377804695632, 90.01071787945796
854.3895640933926, 76.72362924723289
862.8479529786682, 70.83807320879762
880.2099091116028, 82.60918528566816
906.327039704735, 120.06272371207439
908.5529315166496, 106.15140943940922
907.2173964295007, 79.13135671750186
922.6502463254425, 96.252974283859
939.2702385210721, 121.93540063339472
