565.7414720993756, 98.00590784493683
560.7139454344433, 106.4206494159395
557.312971514048, 98.11810439921686
560.4182085718003, 86.33746619981312
571.9519462148803, 78.59590395449067
579.6411046436004, 82.07399713717177
583.1899469953174, 91.2741145881347
577.7188150364204, 100.81082170193771
573.7263673907388, 104.06452177605875
589.9918948361083, 89.7033628282142
598.1246585587929, 80.50324537725128
600.1948165972946, 69.05919684068765
594.4279477757544, 60.98104493252509
588.5132105228929, 53.80046545860281
589.4004211108221, 45.385723887600136
605.2223432622269, 44.375954899079815
614.0944491415192, 45.94670665900031
