17.715958311654543, 119.6860001429253
23.77745349895943, 88.807113466548
22.472855424037476, 48.91965073290646
20.189808792924055, 38.4472666947303
15.9498650494277, 53.847831456754065
15.9498650494277, 97.12341843804083
15.928313605619167, 110.98392672386221
20.842107830385032, 118.53020345725386
45.62947125390221, 77.41069554265042
64.2199938215401, 48.14962249480527
80.85361927679503, 33.827097266123175
93.57345050728412, 41.52737964713506
97.16109521331947, 74.79259953310638
87.05046013267435, 113.7560283810265
85.41971253902187, 129.15659314305026
95.85649713839751, 118.83821475249434
101.72718847554631, 110.82992107624197
